Año,Sector,Código de sector,Entidad,Código de entidad,Tipo de gasto,apropiacion_corrientes,apropiacion_cons_2024,Apropiación a precios constantes (2024),Apropiación a precios corrientes
2013,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de nariño (corponariño),3216,Funcionamiento,1831900000,3232405739.910314,3232405739.910314,1831900000
2013,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de la frontera nororiental (corponor),3217,Funcionamiento,2620340000,4623615948.7508,4623615948.7508,2620340000
2013,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de la guajira (corpoguajira),3218,Funcionamiento,2782340000,4909466557.335041,4909466557.335041,2782340000
2013,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del cesar (corpocesar),3219,Funcionamiento,2064166000,3642241403.203074,3642241403.203074,2064166000
2013,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del cauca (crc),3221,Funcionamiento,5063400000,8934419577.194105,8934419577.194105,5063400000
2013,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del magdalena (corpamag),3222,Funcionamiento,3463235000,6110912545.803971,6110912545.803971,3463235000
2013,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del magdalena (corpamag),3222,Inversión,17000000000,29996668802.04996,29996668802.04996,17000000000
2013,Ambiente y desarrollo sostenible,32,Corporación para el desarrollo sostenible del sur de la amazonia (corpoamazonia),3223,Funcionamiento,1732200000,3056484099.935938,3056484099.935938,1732200000
2013,Ambiente y desarrollo sostenible,32,Corporación para el desarrollo sostenible del sur de la amazonia (corpoamazonia),3223,Inversión,250000000,441127482.3830877,441127482.3830877,250000000
2013,Ambiente y desarrollo sostenible,32,Corporación para el desarrollo sostenible del norte y oriente de la amazonia (cda),3224,Funcionamiento,1710100000,3017488430.493273,3017488430.493273,1710100000
2013,Ambiente y desarrollo sostenible,32,Corporación para el desarrollo sostenible del norte y oriente de la amazonia (cda),3224,Inversión,450000000,794029468.2895579,794029468.2895579,450000000
2013,Ambiente y desarrollo sostenible,32,"Corporación para el desarrollo sostenible del archipiélago de san andrés, providencia y santa catalina (coralina)",3226,Funcionamiento,1679900000,2964200230.621396,2964200230.621396,1679900000
2013,Ambiente y desarrollo sostenible,32,"Corporación para el desarrollo sostenible del archipiélago de san andrés, providencia y santa catalina (coralina)",3226,Inversión,1200000000,2117411915.438821,2117411915.438821,1200000000
2013,Ambiente y desarrollo sostenible,32,Corporación para el desarrollo sostenible del área de manejo especial la macarena (cormacarena),3227,Funcionamiento,1846440000,3258061714.285714,3258061714.285714,1846440000
2013,Ambiente y desarrollo sostenible,32,Corporación para el desarrollo sostenible del área de manejo especial la macarena (cormacarena),3227,Inversión,500000000,882254964.7661754,882254964.7661754,500000000
2013,Ambiente y desarrollo sostenible,32,Corporación para el desarrollo sostenible de la mojana y el san jorge (corpomojana),3228,Funcionamiento,1612001000,2844391770.916079,2844391770.916079,1612001000
2013,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de la orinoquia (corporinoquia),3229,Funcionamiento,1552840000,2740001598.975016,2740001598.975016,1552840000
2013,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de sucre (carsucre),3230,Funcionamiento,1730998000,3054363159.00064,3054363159.00064,1730998000
2013,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de sucre (carsucre),3230,Inversión,500000000,882254964.7661754,882254964.7661754,500000000
2013,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del alto magdalena (cam),3231,Funcionamiento,1637500000,2889385009.609224,2889385009.609224,1637500000
2013,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del centro de antioquia (corantioquia),3232,Funcionamiento,1757900000,3101832005.124919,3101832005.124919,1757900000
2013,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del atlántico (cra),3233,Funcionamiento,1530064000,2699813120.819987,2699813120.819987,1530064000
2013,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de santander (cas),3234,Funcionamiento,1494600000,2637236540.679051,2637236540.679051,1494600000
2013,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de boyacá (corpoboyacá),3235,Funcionamiento,1661700000,2932086149.903908,2932086149.903908,1661700000
2013,Ambiente y desarrollo sostenible,32,Corporación autónoma regional de chivor (corpochivor),3236,Funcionamiento,1648349000,2908528177.834721,2908528177.834721,1648349000
2013,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del guavio (corpoguavio),3237,Funcionamiento,665525000,1174325470.852018,1174325470.852018,665525000
2013,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del canal del dique (cardique),3238,Funcionamiento,1717587000,3030699316.335682,3030699316.335682,1717587000
2013,Ambiente y desarrollo sostenible,32,Corporación autónoma regional del sur de bolivar (csb),3239,Funcionamiento,1875299000,3308983706.342088,3308983706.342088,1875299000
2013,"Ministerio de las culturas, las artes y los saberes ancestrales",33,"Ministerio de las culturas, las artes y los saberes",3301,Funcionamiento,192846560988,340279671739.4921,340279671739.4921,192846560988
2013,"Ministerio de las culturas, las artes y los saberes ancestrales",33,"Ministerio de las culturas, las artes y los saberes",3301,Inversión,163548000000,288582069955.1569,288582069955.1569,163548000000
2013,"Ministerio de las culturas, las artes y los saberes ancestrales",33,Archivo general de la nación,3304,Funcionamiento,9336749945,16474787987.51313,16474787987.51313,9336749945
2013,"Ministerio de las culturas, las artes y los saberes ancestrales",33,Archivo general de la nación,3304,Inversión,9580000000,16904005124.91992,16904005124.91992,9580000000
2013,"Ministerio de las culturas, las artes y los saberes ancestrales",33,Instituto colombiano de antropología e historia,3305,Funcionamiento,4755541445,8391200100.005124,8391200100.005124,4755541445
2013,"Ministerio de las culturas, las artes y los saberes ancestrales",33,Instituto colombiano de antropología e historia,3305,Inversión,5671000160,10006536092.69955,10006536092.69955,5671000160
2013,"Ministerio de las culturas, las artes y los saberes ancestrales",33,Instituto caro y cuervo,3307,Funcionamiento,5708710055,10073075576.86867,10073075576.86867,5708710055
2013,"Ministerio de las culturas, las artes y los saberes ancestrales",33,Instituto caro y cuervo,3307,Inversión,4373000000,7716201921.84497,7716201921.84497,4373000000
2013,Organismos de control,25,Auditoría general de la república,3401,Funcionamiento,20655000000,36445952594.49071,36445952594.49071,20655000000
2013,Organismos de control,25,Auditoría general de la república,3401,Inversión,4460000000,7869714285.714285,7869714285.714285,4460000000
2013,"Comercio, industria y turismo",35,"Ministerio de comercio, industria y turismo",3501,Funcionamiento,384863061300,679094693174.0679,679094693174.0679,384863061300
2013,"Comercio, industria y turismo",35,"Ministerio de comercio, industria y turismo",3501,Inversión,287644911486,507552302496.5012,507552302496.5012,287644911486
2013,"Comercio, industria y turismo",35,Superintendencia de sociedades,3502,Funcionamiento,102546142000,180943685794.2344,180943685794.2344,102546142000
2013,"Comercio, industria y turismo",35,Superintendencia de sociedades,3502,Inversión,11560000000,20397734785.39397,20397734785.39397,11560000000
2013,"Comercio, industria y turismo",35,Superintendencia de industria y comercio,3503,Funcionamiento,58842797000,103828699587.9564,103828699587.9564,58842797000
2013,"Comercio, industria y turismo",35,Superintendencia de industria y comercio,3503,Inversión,35327000000,62334842280.58936,62334842280.58936,35327000000
2013,"Comercio, industria y turismo",35,Unidad administrativa especial junta central contadores,3504,Funcionamiento,5612334534,9903020013.10032,9903020013.10032,5612334534
2013,"Comercio, industria y turismo",35,Instituto nacional de metrología - inm,3505,Funcionamiento,10000192000,17645438081.22998,17645438081.22998,10000192000
2013,"Comercio, industria y turismo",35,Instituto nacional de metrología - inm,3505,Inversión,6085000000,10737042921.20436,10737042921.20436,6085000000
2013,Trabajo,36,Ministerio del trabajo,3601,Funcionamiento,15604522390000,27534334702764.89,27534334702764.89,15604522390000
2013,Trabajo,36,Ministerio del trabajo,3601,Inversión,1219651371000,2152086954697.245,2152086954697.245,1219651371000
2013,Trabajo,36,Servicio nacional de aprendizaje (sena),3602,Funcionamiento,69345443000,122360722741.3197,122360722741.3197,69345443000
2013,Trabajo,36,Servicio nacional de aprendizaje (sena),3602,Deuda,165400000,291849942.3446508,291849942.3446508,165400000
2013,Trabajo,36,Servicio nacional de aprendizaje (sena),3602,Inversión,2206069801000,3892632069105.957,3892632069105.957,2206069801000
2013,Trabajo,36,Unidad administrativa especial de organizaciones solidarias,3612,Funcionamiento,7723448000,13628100686.22678,13628100686.22678,7723448000
2013,Trabajo,36,Unidad administrativa especial de organizaciones solidarias,3612,Inversión,6171087174,10888944594.53273,10888944594.53273,6171087174
2013,Interior,37,Ministerio del interior,3701,Funcionamiento,283642679304,500490324071.0682,500490324071.0682,283642679304
2013,Interior,37,Ministerio del interior,3701,Inversión,58999893730,104105898327.9385,104105898327.9385,58999893730
2013,Interior,37,Fondo para la participación y el fortalecimiento de la democracia,3702,Funcionamiento,1633522905,2882367385.991031,2882367385.991031,1633522905
2013,Interior,37,Dirección nacional del derecho de autor,3703,Funcionamiento,2668258829,4708169198.332863,4708169198.332863,2668258829
2013,Interior,37,Dirección nacional del derecho de autor,3703,Inversión,930585000,1642026472.773863,1642026472.773863,930585000
2013,Interior,37,Corporación nacional para la reconstrucción de la cuenca del río páez y zonas aledañas nasa ki we,3704,Funcionamiento,2457723338,4336677233.944394,4336677233.944394,2457723338
2013,Interior,37,Corporación nacional para la reconstrucción de la cuenca del río páez y zonas aledañas nasa ki we,3704,Inversión,16700000000,29467315823.19025,29467315823.19025,16700000000
2013,Interior,37,Unidad nacional de protección - unp,3708,Funcionamiento,242334631489,427601863531.9036,427601863531.9036,242334631489
2013,Interior,37,Unidad nacional de protección - unp,3708,Inversión,3155000000,5567028827.674567,5567028827.674567,3155000000
2013,Interior,37,Dirección nacional de bomberos,3709,Funcionamiento,9000000000,15880589365.79116,15880589365.79116,9000000000
2013,Empleo público,5,Comisión nacional del servicio civil,3801,Funcionamiento,23801021000,41997137887.508,41997137887.508,23801021000
2013,Empleo público,5,Comisión nacional del servicio civil,3801,Inversión,36539000000,64473428315.18256,64473428315.18256,36539000000
2013,"Ciencia, tecnología e innovación",39,"Departamento administrativo de ciencia, tecnología e innovación (colciencias)",3901,Funcionamiento,17628000000,31104781037.79628,31104781037.79628,17628000000
2013,"Ciencia, tecnología e innovación",39,"Departamento administrativo de ciencia, tecnología e innovación (colciencias)",3901,Inversión,370314600000,653423788750.8007,653423788750.8007,370314600000
2013,"Vivienda, ciudad y territorio",40,"Ministerio de vivienda, ciudad y territorio",4001,Funcionamiento,1467428205544,2589291639558.228,2589291639558.228,1467428205544
2013,"Vivienda, ciudad y territorio",40,"Ministerio de vivienda, ciudad y territorio",4001,Inversión,793974330000,1400975589078.795,1400975589078.795,793974330000
2013,"Vivienda, ciudad y territorio",40,Fondo nacional de vivienda - fonvivienda,4002,Funcionamiento,59304310,104643043.8590647,104643043.8590647,59304310
2013,"Vivienda, ciudad y territorio",40,Fondo nacional de vivienda - fonvivienda,4002,Inversión,1300337000000,2294457548238.309,2294457548238.309,1300337000000
2013,Inclusión social y reconciliación,41,Departamento administrativo para la prosperidad social,4101,Funcionamiento,113596000000,200441269955.1569,200441269955.1569,113596000000
2013,Inclusión social y reconciliación,41,Departamento administrativo para la prosperidad social,4101,Inversión,2275163904206,4014549300285.077,4014549300285.077,2275163904206
2013,Inclusión social y reconciliación,41,Unidad administrativa especial para la consolidación territorial,4102,Funcionamiento,33499000000,59109318129.40422,59109318129.40422,33499000000
2013,Inclusión social y reconciliación,41,Unidad administrativa especial para la consolidación territorial,4102,Inversión,150000000000,264676489429.8526,264676489429.8526,150000000000
2013,Inclusión social y reconciliación,41,Agencia nacional para la superación de la pobreza extrema,4103,Funcionamiento,22912000000,40428451505.44522,40428451505.44522,22912000000
2013,Inclusión social y reconciliación,41,Agencia nacional para la superación de la pobreza extrema,4103,Inversión,215000000000,379369634849.4554,379369634849.4554,215000000000
2013,Inclusión social y reconciliación,41,Unidad de atención y reparación integral a las víctimas,4104,Funcionamiento,729737000000,1287628182447.149,1287628182447.149,729737000000
2013,Inclusión social y reconciliación,41,Unidad de atención y reparación integral a las víctimas,4104,Inversión,754456000000,1331245103395.259,1331245103395.259,754456000000
2013,Inclusión social y reconciliación,41,Centro de memoria histórica,4105,Funcionamiento,10490000000,18509709160.79436,18509709160.79436,10490000000
2013,Inclusión social y reconciliación,41,Centro de memoria histórica,4105,Inversión,33031708000,58284776755.41319,58284776755.41319,33031708000
2013,Igualdad y equidad,46,Instituto colombiano de bienestar familiar (icbf),4602,Funcionamiento,296822383924,523746043741.3616,523746043741.3616,296822383924
2013,Igualdad y equidad,46,Instituto colombiano de bienestar familiar (icbf),4602,Inversión,4423951273783,7806105950357.396,7806105950357.396,4423951273783
2013,Inteligencia,42,Departamento administrativo dirección nacional de inteligencia,4201,Funcionamiento,74973000000,132290602946.8289,132290602946.8289,74973000000
2013,Inteligencia,42,Departamento administrativo dirección nacional de inteligencia,4201,Inversión,35000000000,61757847533.63228,61757847533.63228,35000000000
2013,Deporte y recreación,43,"Departamento administrativo del deporte, la recreación, la actividad física y el aprovechamiento del tiempo libre (coldeportes)",4301,Funcionamiento,22631914916,39934238593.61332,39934238593.61332,22631914916
2013,Deporte y recreación,43,"Departamento administrativo del deporte, la recreación, la actividad física y el aprovechamiento del tiempo libre (coldeportes)",4301,Inversión,312257000000,550980577065.9833,550980577065.9833,312257000000
